_time,_value,_field,_measurement,nodo
2025-07-01 07:50:00,57.17,leq,leq,28
2025-07-01 07:55:00,45.63,leq,leq,28
2025-07-01 08:00:00,65.2,leq,leq,28
2025-07-01 08:05:00,73.5,leq,leq,28
2025-07-01 08:10:00,78.86,leq,leq,28
2025-07-01 08:15:00,72.55,leq,leq,28
2025-07-01 00:00:00,50.13,leq,leq,29
2025-07-01 00:05:00,69.3,leq,leq,29
2025-07-01 00:10:00,64.18,leq,leq,29
2025-07-01 00:15:00,41.68,leq,leq,29
2025-07-01 00:20:00,61.37,leq,leq,29
2025-07-01 00:25:00,65.12,leq,leq,29
2025-07-01 00:30:00,43.46,leq,leq,29
2025-07-01 00:35:00,72.84,leq,leq,29
2025-07-01 00:40:00,59.01,leq,leq,29
2025-07-01 00:45:00,72.33,leq,leq,29
2025-07-01 00:50:00,64.14,leq,leq,29
2025-07-01 00:55:00,74.18,leq,leq,29
2025-07-01 01:00:00,45.27,leq,leq,29
2025-07-01 01:05:00,74.2,leq,leq,29
2025-07-01 01:10:00,75.88,leq,leq,29
2025-07-01 01:15:00,43.55,leq,leq,29
2025-07-01 01:20:00,45.01,leq,leq,29
2025-07-01 01:25:00,55.68,leq,leq,29
2025-07-01 01:30:00,46.67,leq,leq,29
2025-07-01 01:35:00,76.97,leq,leq,29
2025-07-01 01:40:00,61.69,leq,leq,29
2025-07-01 01:45:00,49.44,leq,leq,29
2025-07-01 01:50:00,66.48,leq,leq,29
2025-07-01 01:55:00,40.86,leq,leq,29
2025-07-01 02:00:00,77.97,leq,leq,29
2025-07-01 02:05:00,64.93,leq,leq,29
2025-07-01 02:10:00,71.95,leq,leq,29
2025-07-01 02:15:00,48.3,leq,leq,29
2025-07-01 02:20:00,59.68,leq,leq,29
2025-07-01 02:25:00,70.28,leq,leq,29
2025-07-01 02:30:00,67.69,leq,leq,29
2025-07-01 02:35:00,68.47,leq,leq,29
2025-07-01 02:40:00,54.91,leq,leq,29
2025-07-01 02:45:00,48.57,leq,leq,29
2025-07-01 02:50:00,54.73,leq,leq,29
2025-07-01 02:55:00,71.9,leq,leq,29
2025-07-01 03:00:00,72.04,leq,leq,29
2025-07-01 03:05:00,46.97,leq,leq,29
2025-07-01 03:10:00,49.24,leq,leq,29
2025-07-01 03:15:00,66.67,leq,leq,29
2025-07-01 03:20:00,74.78,leq,leq,29
2025-07-01 03:25:00,45.25,leq,leq,29
2025-07-01 03:30:00,75.01,leq,leq,29
2025-07-01 03:35:00,75.27,leq,leq,29
2025-07-01 03:40:00,79.0,leq,leq,29
2025-07-01 03:45:00,54.04,leq,leq,29
2025-07-01 03:50:00,78.22,leq,leq,29
2025-07-01 03:55:00,67.89,leq,leq,29
2025-07-01 04:00:00,76.31,leq,leq,29
2025-07-01 04:05:00,79.5,leq,leq,29
2025-07-01 04:10:00,47.14,leq,leq,29
2025-07-01 04:15:00,63.4,leq,leq,29
2025-07-01 04:20:00,62.48,leq,leq,29
2025-07-01 04:25:00,47.23,leq,leq,29
2025-07-01 04:30:00,41.86,leq,leq,29
2025-07-01 04:35:00,42.9,leq,leq,29
2025-07-01 04:40:00,62.76,leq,leq,29
2025-07-01 04:45:00,49.15,leq,leq,29
2025-07-01 04:50:00,44.42,leq,leq,29
2025-07-01 04:55:00,47.94,leq,leq,29
2025-07-01 05:00:00,51.44,leq,leq,29
2025-07-01 05:05:00,43.4,leq,leq,29
2025-07-01 05:10:00,43.0,leq,leq,29
2025-07-01 05:15:00,55.38,leq,leq,29
2025-07-01 05:20:00,77.28,leq,leq,29
2025-07-01 05:25:00,75.82,leq,leq,29
2025-07-01 05:30:00,62.58,leq,leq,29
2025-07-01 05:35:00,62.16,leq,leq,29
2025-07-01 05:40:00,42.65,leq,leq,29
2025-07-01 05:45:00,70.09,leq,leq,29
2025-07-01 05:50:00,65.48,leq,leq,29
2025-07-01 05:55:00,67.49,leq,leq,29
2025-07-01 06:00:00,40.5,leq,leq,29
2025-07-01 06:05:00,66.26,leq,leq,29
2025-07-01 06:10:00,43.65,leq,leq,29
2025-07-01 06:15:00,55.47,leq,leq,29
2025-07-01 06:20:00,52.53,leq,leq,29
2025-07-01 06:25:00,72.26,leq,leq,29
2025-07-01 06:30:00,53.79,leq,leq,29
2025-07-01 06:35:00,46.17,leq,leq,29
2025-07-01 06:40:00,68.12,leq,leq,29
2025-07-01 06:45:00,51.55,leq,leq,29
2025-07-01 06:50:00,70.36,leq,leq,29
2025-07-01 06:55:00,79.78,leq,leq,29
2025-07-01 07:00:00,60.7,leq,leq,29
2025-07-01 07:05:00,66.88,leq,leq,29
2025-07-01 07:10:00,59.34,leq,leq,29
2025-07-01 07:15:00,65.47,leq,leq,29
2025-07-01 07:20:00,71.08,leq,leq,29
2025-07-01 07:25:00,65.27,leq,leq,29
2025-07-01 07:30:00,63.37,leq,leq,29
2025-07-01 07:35:00,53.42,leq,leq,29
2025-07-01 07:40:00,40.16,leq,leq,29
2025-07-01 07:45:00,73.38,leq,leq,29
2025-07-01 07:50:00,50.27,leq,leq,29
2025-07-01 07:55:00,40.1,leq,leq,29
2025-07-01 08:00:00,70.15,leq,leq,29
2025-07-01 08:05:00,46.31,leq,leq,29
2025-07-01 08:10:00,78.94,leq,leq,29
2025-07-01 08:15:00,74.22,leq,leq,29
2025-07-01 00:00:00,52.64,leq,leq,30
2025-07-01 00:05:00,59.56,leq,leq,30
2025-07-01 00:10:00,40.04,leq,leq,30
2025-07-01 00:15:00,41.47,leq,leq,30
2025-07-01 00:20:00,47.43,leq,leq,30
2025-07-01 00:25:00,61.1,leq,leq,30
2025-07-01 00:30:00,64.18,leq,leq,30
2025-07-01 00:35:00,63.55,leq,leq,30
2025-07-01 00:40:00,60.23,leq,leq,30
2025-07-01 00:45:00,58.95,leq,leq,30
2025-07-01 00:50:00,70.22,leq,leq,30
2025-07-01 00:55:00,78.75,leq,leq,30
2025-07-01 01:00:00,56.38,leq,leq,30
2025-07-01 01:05:00,46.02,leq,leq,30
2025-07-01 01:10:00,67.54,leq,leq,30
2025-07-01 01:15:00,79.93,leq,leq,30
2025-07-01 01:20:00,55.03,leq,leq,30
2025-07-01 01:25:00,52.01,leq,leq,30
2025-07-01 01:30:00,44.4,leq,leq,30
2025-07-01 01:35:00,78.51,leq,leq,30
2025-07-01 01:40:00,40.35,leq,leq,30
2025-07-01 01:45:00,53.71,leq,leq,30
2025-07-01 01:50:00,50.92,leq,leq,30
2025-07-01 01:55:00,58.49,leq,leq,30
2025-07-01 02:00:00,41.56,leq,leq,30
2025-07-01 02:05:00,49.1,leq,leq,30
2025-07-01 02:10:00,41.65,leq,leq,30
2025-07-01 02:15:00,79.92,leq,leq,30
2025-07-01 02:20:00,72.76,leq,leq,30
2025-07-01 02:25:00,77.5,leq,leq,30
2025-07-01 02:30:00,52.53,leq,leq,30
2025-07-01 02:35:00,77.08,leq,leq,30
2025-07-01 02:40:00,49.01,leq,leq,30
2025-07-01 02:45:00,74.04,leq,leq,30
2025-07-01 02:50:00,65.49,leq,leq,30
2025-07-01 02:55:00,59.35,leq,leq,30
2025-07-01 03:00:00,57.88,leq,leq,30
2025-07-01 03:05:00,73.02,leq,leq,30
2025-07-01 03:10:00,47.48,leq,leq,30
2025-07-01 03:15:00,52.12,leq,leq,30
2025-07-01 03:20:00,46.41,leq,leq,30
2025-07-01 03:25:00,67.68,leq,leq,30
2025-07-01 03:30:00,44.19,leq,leq,30
2025-07-01 03:35:00,61.15,leq,leq,30
2025-07-01 03:40:00,79.49,leq,leq,30
2025-07-01 03:45:00,53.7,leq,leq,30
2025-07-01 03:50:00,75.39,leq,leq,30
2025-07-01 03:55:00,68.36,leq,leq,30
2025-07-01 04:00:00,53.28,leq,leq,30
2025-07-01 04:05:00,58.55,leq,leq,30
2025-07-01 04:10:00,61.75,leq,leq,30
2025-07-01 04:15:00,69.76,leq,leq,30
2025-07-01 04:20:00,62.0,leq,leq,30
2025-07-01 04:25:00,68.04,leq,leq,30
2025-07-01 04:30:00,47.61,leq,leq,30
2025-07-01 04:35:00,44.46,leq,leq,30
2025-07-01 04:40:00,54.74,leq,leq,30
2025-07-01 04:45:00,63.11,leq,leq,30
2025-07-01 04:50:00,60.89,leq,leq,30
2025-07-01 04:55:00,46.4,leq,leq,30
2025-07-01 05:00:00,42.61,leq,leq,30
2025-07-01 05:05:00,63.3,leq,leq,30
2025-07-01 05:10:00,75.33,leq,leq,30
2025-07-01 05:15:00,57.11,leq,leq,30
2025-07-01 05:20:00,60.57,leq,leq,30
2025-07-01 05:25:00,68.31,leq,leq,30
2025-07-01 05:30:00,73.7,leq,leq,30
2025-07-01 05:35:00,42.48,leq,leq,30
2025-07-01 05:40:00,45.64,leq,leq,30
2025-07-01 05:45:00,44.24,leq,leq,30
2025-07-01 05:50:00,74.84,leq,leq,30
2025-07-01 05:55:00,73.76,leq,leq,30
2025-07-01 06:00:00,56.68,leq,leq,30
2025-07-01 06:05:00,71.38,leq,leq,30
2025-07-01 06:10:00,71.0,leq,leq,30
2025-07-01 06:15:00,55.42,leq,leq,30
2025-07-01 06:20:00,53.38,leq,leq,30
2025-07-01 06:25:00,65.64,leq,leq,30
2025-07-01 06:30:00,65.95,leq,leq,30
2025-07-01 06:35:00,47.48,leq,leq,30
2025-07-01 06:40:00,64.23,leq,leq,30
2025-07-01 06:45:00,78.57,leq,leq,30
2025-07-01 06:50:00,49.14,leq,leq,30
2025-07-01 06:55:00,43.65,leq,leq,30
2025-07-01 07:00:00,60.64,leq,leq,30
2025-07-01 07:05:00,49.01,leq,leq,30
2025-07-01 07:10:00,70.37,leq,leq,30
2025-07-01 07:15:00,59.94,leq,leq,30
2025-07-01 07:20:00,79.83,leq,leq,30
2025-07-01 07:25:00,64.33,leq,leq,30
2025-07-01 07:30:00,46.23,leq,leq,30
2025-07-01 07:35:00,67.0,leq,leq,30
2025-07-01 07:40:00,76.73,leq,leq,30
2025-07-01 07:45:00,64.37,leq,leq,30
2025-07-01 07:50:00,56.91,leq,leq,30
2025-07-01 07:55:00,79.83,leq,leq,30
2025-07-01 08:00:00,67.5,leq,leq,30
2025-07-01 08:05:00,61.27,leq,leq,30
2025-07-01 08:10:00,71.23,leq,leq,30
2025-07-01 08:15:00,52.08,leq,leq,30
2025-07-01 00:00:00,47.02,leq,leq,31
2025-07-01 00:05:00,59.35,leq,leq,31
2025-07-01 00:10:00,59.94,leq,leq,31
2025-07-01 00:15:00,41.4,leq,leq,31
2025-07-01 00:20:00,53.99,leq,leq,31
2025-07-01 00:25:00,51.2,leq,leq,31
2025-07-01 00:30:00,43.22,leq,leq,31
2025-07-01 00:35:00,51.87,leq,leq,31
2025-07-01 00:40:00,73.21,leq,leq,31
2025-07-01 00:45:00,50.62,leq,leq,31
2025-07-01 00:50:00,62.53,leq,leq,31
2025-07-01 00:55:00,49.96,leq,leq,31
2025-07-01 01:00:00,74.69,leq,leq,31
2025-07-01 01:05:00,55.85,leq,leq,31
2025-07-01 01:10:00,59.19,leq,leq,31
2025-07-01 01:15:00,74.99,leq,leq,31
2025-07-01 01:20:00,70.46,leq,leq,31
2025-07-01 01:25:00,43.38,leq,leq,31
2025-07-01 01:30:00,62.58,leq,leq,31
2025-07-01 01:35:00,61.23,leq,leq,31
2025-07-01 01:40:00,47.86,leq,leq,31
2025-07-01 01:45:00,49.23,leq,leq,31
2025-07-01 01:50:00,49.42,leq,leq,31
2025-07-01 01:55:00,67.86,leq,leq,31
2025-07-01 02:00:00,70.83,leq,leq,31
2025-07-01 02:05:00,65.96,leq,leq,31
2025-07-01 02:10:00,41.06,leq,leq,31
2025-07-01 02:15:00,75.59,leq,leq,31
2025-07-01 02:20:00,78.64,leq,leq,31
2025-07-01 02:25:00,50.1,leq,leq,31
2025-07-01 02:30:00,56.77,leq,leq,31
2025-07-01 02:35:00,60.67,leq,leq,31
2025-07-01 02:40:00,48.27,leq,leq,31
2025-07-01 02:45:00,72.73,leq,leq,31
2025-07-01 02:50:00,47.51,leq,leq,31
2025-07-01 02:55:00,73.71,leq,leq,31
2025-07-01 03:00:00,40.08,leq,leq,31
2025-07-01 03:05:00,71.13,leq,leq,31
2025-07-01 03:10:00,79.43,leq,leq,31
2025-07-01 03:15:00,52.1,leq,leq,31
2025-07-01 03:20:00,40.67,leq,leq,31
2025-07-01 03:25:00,78.67,leq,leq,31
2025-07-01 03:30:00,60.93,leq,leq,31
2025-07-01 03:35:00,68.17,leq,leq,31
2025-07-01 03:40:00,45.32,leq,leq,31
2025-07-01 03:45:00,57.04,leq,leq,31
2025-07-01 03:50:00,50.95,leq,leq,31
2025-07-01 03:55:00,57.43,leq,leq,31
2025-07-01 04:00:00,71.03,leq,leq,31
2025-07-01 04:05:00,73.11,leq,leq,31
2025-07-01 04:10:00,51.14,leq,leq,31
2025-07-01 04:15:00,59.0,leq,leq,31
2025-07-01 04:20:00,46.33,leq,leq,31
2025-07-01 04:25:00,50.34,leq,leq,31
2025-07-01 04:30:00,77.54,leq,leq,31
2025-07-01 04:35:00,60.57,leq,leq,31
2025-07-01 04:40:00,77.99,leq,leq,31
2025-07-01 04:45:00,44.76,leq,leq,31
2025-07-01 04:50:00,74.26,leq,leq,31
2025-07-01 04:55:00,73.23,leq,leq,31
2025-07-01 05:00:00,40.72,leq,leq,31
2025-07-01 05:05:00,51.17,leq,leq,31
2025-07-01 05:10:00,70.19,leq,leq,31
2025-07-01 05:15:00,49.39,leq,leq,31
2025-07-01 05:20:00,68.64,leq,leq,31
2025-07-01 05:25:00,55.97,leq,leq,31
2025-07-01 05:30:00,73.11,leq,leq,31
2025-07-01 05:35:00,68.89,leq,leq,31
2025-07-01 05:40:00,72.53,leq,leq,31
2025-07-01 05:45:00,72.57,leq,leq,31
2025-07-01 05:50:00,51.9,leq,leq,31
2025-07-01 05:55:00,59.6,leq,leq,31
2025-07-01 06:00:00,45.12,leq,leq,31
2025-07-01 06:05:00,62.82,leq,leq,31
2025-07-01 06:10:00,61.35,leq,leq,31
2025-07-01 06:15:00,44.46,leq,leq,31
2025-07-01 06:20:00,60.55,leq,leq,31
2025-07-01 06:25:00,77.41,leq,leq,31
2025-07-01 06:30:00,42.02,leq,leq,31
2025-07-01 06:35:00,62.39,leq,leq,31
2025-07-01 06:40:00,52.18,leq,leq,31
2025-07-01 06:45:00,71.65,leq,leq,31
2025-07-01 06:50:00,68.17,leq,leq,31
2025-07-01 06:55:00,46.14,leq,leq,31
2025-07-01 07:00:00,52.08,leq,leq,31
2025-07-01 07:05:00,50.8,leq,leq,31
2025-07-01 07:10:00,75.13,leq,leq,31
2025-07-01 07:15:00,64.35,leq,leq,31
2025-07-01 07:20:00,71.32,leq,leq,31
2025-07-01 07:25:00,50.48,leq,leq,31
2025-07-01 07:30:00,59.15,leq,leq,31
2025-07-01 07:35:00,71.93,leq,leq,31
2025-07-01 07:40:00,54.48,leq,leq,31
2025-07-01 07:45:00,69.13,leq,leq,31
2025-07-01 07:50:00,48.93,leq,leq,31
2025-07-01 07:55:00,65.91,leq,leq,31
2025-07-01 08:00:00,48.29,leq,leq,31
2025-07-01 08:05:00,69.7,leq,leq,31
2025-07-01 08:10:00,54.33,leq,leq,31
2025-07-01 08:15:00,65.18,leq,leq,31
2025-07-01 00:00:00,65.87,leq,leq,32
2025-07-01 00:05:00,44.22,leq,leq,32
2025-07-01 00:10:00,52.5,leq,leq,32
2025-07-01 00:15:00,78.67,leq,leq,32
2025-07-01 00:20:00,68.86,leq,leq,32
2025-07-01 00:25:00,75.42,leq,leq,32
2025-07-01 00:30:00,53.7,leq,leq,32
2025-07-01 00:35:00,40.01,leq,leq,32
2025-07-01 00:40:00,70.88,leq,leq,32
2025-07-01 00:45:00,41.96,leq,leq,32
2025-07-01 00:50:00,59.89,leq,leq,32
2025-07-01 00:55:00,47.11,leq,leq,32
2025-07-01 01:00:00,54.97,leq,leq,32
2025-07-01 01:05:00,74.27,leq,leq,32
2025-07-01 01:10:00,70.7,leq,leq,32
2025-07-01 01:15:00,44.72,leq,leq,32
2025-07-01 01:20:00,74.46,leq,leq,32
2025-07-01 01:25:00,52.03,leq,leq,32
2025-07-01 01:30:00,42.37,leq,leq,32
2025-07-01 01:35:00,72.82,leq,leq,32
2025-07-01 01:40:00,65.32,leq,leq,32
2025-07-01 01:45:00,69.24,leq,leq,32
2025-07-01 01:50:00,68.6,leq,leq,32
2025-07-01 01:55:00,58.29,leq,leq,32
2025-07-01 02:00:00,58.51,leq,leq,32
2025-07-01 02:05:00,66.21,leq,leq,32
2025-07-01 02:10:00,73.48,leq,leq,32
2025-07-01 02:15:00,58.95,leq,leq,32
2025-07-01 02:20:00,58.38,leq,leq,32
2025-07-01 02:25:00,62.69,leq,leq,32
2025-07-01 02:30:00,42.92,leq,leq,32
2025-07-01 02:35:00,57.01,leq,leq,32
2025-07-01 02:40:00,59.67,leq,leq,32
2025-07-01 02:45:00,57.72,leq,leq,32
2025-07-01 02:50:00,46.15,leq,leq,32
2025-07-01 02:55:00,63.02,leq,leq,32
2025-07-01 03:00:00,71.35,leq,leq,32
2025-07-01 03:05:00,50.67,leq,leq,32
2025-07-01 03:10:00,70.5,leq,leq,32
2025-07-01 03:15:00,44.22,leq,leq,32
2025-07-01 03:20:00,70.9,leq,leq,32
2025-07-01 03:25:00,45.09,leq,leq,32
2025-07-01 03:30:00,73.01,leq,leq,32
2025-07-01 03:35:00,46.41,leq,leq,32
2025-07-01 03:40:00,61.1,leq,leq,32
2025-07-01 03:45:00,75.21,leq,leq,32
2025-07-01 03:50:00,61.83,leq,leq,32
2025-07-01 03:55:00,53.24,leq,leq,32
2025-07-01 04:00:00,53.09,leq,leq,32
2025-07-01 04:05:00,48.39,leq,leq,32
2025-07-01 04:10:00,47.76,leq,leq,32
2025-07-01 04:15:00,51.02,leq,leq,32
2025-07-01 04:20:00,45.48,leq,leq,32
2025-07-01 04:25:00,68.75,leq,leq,32
2025-07-01 04:30:00,70.47,leq,leq,32
2025-07-01 04:35:00,53.2,leq,leq,32
2025-07-01 04:40:00,52.02,leq,leq,32
2025-07-01 04:45:00,62.9,leq,leq,32
2025-07-01 04:50:00,70.4,leq,leq,32
2025-07-01 04:55:00,44.13,leq,leq,32
2025-07-01 05:00:00,53.95,leq,leq,32
2025-07-01 05:05:00,62.01,leq,leq,32
2025-07-01 05:10:00,64.03,leq,leq,32
2025-07-01 05:15:00,43.92,leq,leq,32
2025-07-01 05:20:00,79.69,leq,leq,32
2025-07-01 05:25:00,78.65,leq,leq,32
2025-07-01 05:30:00,59.42,leq,leq,32
2025-07-01 05:35:00,41.77,leq,leq,32
2025-07-01 05:40:00,74.66,leq,leq,32
2025-07-01 05:45:00,40.68,leq,leq,32
2025-07-01 05:50:00,52.57,leq,leq,32
2025-07-01 05:55:00,62.04,leq,leq,32
2025-07-01 06:00:00,69.61,leq,leq,32
2025-07-01 06:05:00,50.5,leq,leq,32
2025-07-01 06:10:00,69.52,leq,leq,32
2025-07-01 06:15:00,77.06,leq,leq,32
2025-07-01 06:20:00,73.77,leq,leq,32
2025-07-01 06:25:00,50.12,leq,leq,32
2025-07-01 06:30:00,66.71,leq,leq,32
2025-07-01 06:35:00,51.26,leq,leq,32
2025-07-01 06:40:00,76.57,leq,leq,32
2025-07-01 06:45:00,55.0,leq,leq,32
2025-07-01 06:50:00,54.34,leq,leq,32
2025-07-01 06:55:00,43.41,leq,leq,32
2025-07-01 07:00:00,61.22,leq,leq,32
2025-07-01 07:05:00,61.6,leq,leq,32
2025-07-01 07:10:00,74.4,leq,leq,32
2025-07-01 07:15:00,79.04,leq,leq,32
2025-07-01 07:20:00,79.48,leq,leq,32
2025-07-01 07:25:00,62.92,leq,leq,32
2025-07-01 07:30:00,74.85,leq,leq,32
2025-07-01 07:35:00,49.81,leq,leq,32
2025-07-01 07:40:00,57.09,leq,leq,32
2025-07-01 07:45:00,63.42,leq,leq,32
2025-07-01 07:50:00,57.95,leq,leq,32
2025-07-01 07:55:00,45.46,leq,leq,32
2025-07-01 08:00:00,70.6,leq,leq,32
2025-07-01 08:05:00,53.99,leq,leq,32
2025-07-01 08:10:00,53.01,leq,leq,32
2025-07-01 08:15:00,68.35,leq,leq,32
2025-07-01 00:00:00,53.43,leq,leq,33
2025-07-01 00:05:00,60.56,leq,leq,33
2025-07-01 00:10:00,76.89,leq,leq,33
2025-07-01 00:15:00,44.9,leq,leq,33
2025-07-01 00:20:00,69.86,leq,leq,33
2025-07-01 00:25:00,62.57,leq,leq,33
2025-07-01 00:30:00,43.33,leq,leq,33
2025-07-01 00:35:00,55.54,leq,leq,33
2025-07-01 00:40:00,78.15,leq,leq,33
2025-07-01 00:45:00,56.71,leq,leq,33
2025-07-01 00:50:00,52.39,leq,leq,33
2025-07-01 00:55:00,47.8,leq,leq,33
2025-07-01 01:00:00,54.26,leq,leq,33
2025-07-01 01:05:00,41.84,leq,leq,33
2025-07-01 01:10:00,78.11,leq,leq,33
2025-07-01 01:15:00,73.59,leq,leq,33
2025-07-01 01:20:00,55.55,leq,leq,33
2025-07-01 01:25:00,58.19,leq,leq,33
2025-07-01 01:30:00,41.85,leq,leq,33
2025-07-01 01:35:00,53.03,leq,leq,33
2025-07-01 01:40:00,45.01,leq,leq,33
2025-07-01 01:45:00,56.7,leq,leq,33
2025-07-01 01:50:00,66.71,leq,leq,33
2025-07-01 01:55:00,44.94,leq,leq,33
2025-07-01 02:00:00,50.95,leq,leq,33
2025-07-01 02:05:00,50.04,leq,leq,33
2025-07-01 02:10:00,66.44,leq,leq,33
2025-07-01 02:15:00,50.37,leq,leq,33
2025-07-01 02:20:00,67.15,leq,leq,33
2025-07-01 02:25:00,78.56,leq,leq,33
2025-07-01 02:30:00,56.45,leq,leq,33
2025-07-01 02:35:00,72.45,leq,leq,33
2025-07-01 02:40:00,74.11,leq,leq,33
2025-07-01 02:45:00,54.38,leq,leq,33
2025-07-01 02:50:00,57.38,leq,leq,33
2025-07-01 02:55:00,74.61,leq,leq,33
2025-07-01 03:00:00,45.8,leq,leq,33
2025-07-01 03:05:00,59.39,leq,leq,33
2025-07-01 03:10:00,56.55,leq,leq,33
2025-07-01 03:15:00,52.21,leq,leq,33
2025-07-01 03:20:00,42.3,leq,leq,33
2025-07-01 03:25:00,54.23,leq,leq,33
2025-07-01 03:30:00,69.3,leq,leq,33
2025-07-01 03:35:00,49.4,leq,leq,33
2025-07-01 03:40:00,58.43,leq,leq,33
2025-07-01 03:45:00,58.47,leq,leq,33
2025-07-01 03:50:00,57.21,leq,leq,33
2025-07-01 03:55:00,64.43,leq,leq,33
2025-07-01 04:00:00,64.09,leq,leq,33
2025-07-01 04:05:00,48.55,leq,leq,33
2025-07-01 04:10:00,50.63,leq,leq,33
2025-07-01 04:15:00,79.66,leq,leq,33
2025-07-01 04:20:00,71.72,leq,leq,33
2025-07-01 04:25:00,70.3,leq,leq,33
2025-07-01 04:30:00,76.82,leq,leq,33
2025-07-01 04:35:00,66.94,leq,leq,33
2025-07-01 04:40:00,71.81,leq,leq,33
2025-07-01 04:45:00,79.96,leq,leq,33
2025-07-01 04:50:00,65.59,leq,leq,33
2025-07-01 04:55:00,64.77,leq,leq,33
2025-07-01 05:00:00,75.14,leq,leq,33
2025-07-01 05:05:00,56.45,leq,leq,33
2025-07-01 05:10:00,66.38,leq,leq,33
2025-07-01 05:15:00,56.27,leq,leq,33
2025-07-01 05:20:00,56.17,leq,leq,33
2025-07-01 05:25:00,42.88,leq,leq,33
2025-07-01 05:30:00,40.56,leq,leq,33
2025-07-01 05:35:00,49.02,leq,leq,33
2025-07-01 05:40:00,56.54,leq,leq,33
2025-07-01 05:45:00,52.7,leq,leq,33
2025-07-01 05:50:00,76.58,leq,leq,33
2025-07-01 05:55:00,47.18,leq,leq,33
2025-07-01 06:00:00,67.29,leq,leq,33
2025-07-01 06:05:00,66.9,leq,leq,33
2025-07-01 06:10:00,47.06,leq,leq,33
2025-07-01 06:15:00,55.06,leq,leq,33
2025-07-01 06:20:00,69.62,leq,leq,33
2025-07-01 06:25:00,70.73,leq,leq,33
2025-07-01 06:30:00,49.74,leq,leq,33
2025-07-01 06:35:00,46.41,leq,leq,33
2025-07-01 06:40:00,76.34,leq,leq,33
2025-07-01 06:45:00,48.08,leq,leq,33
2025-07-01 06:50:00,73.32,leq,leq,33
2025-07-01 06:55:00,58.44,leq,leq,33
2025-07-01 07:00:00,42.51,leq,leq,33
2025-07-01 07:05:00,72.17,leq,leq,33
2025-07-01 07:10:00,52.61,leq,leq,33
2025-07-01 07:15:00,65.97,leq,leq,33
2025-07-01 07:20:00,68.18,leq,leq,33
2025-07-01 07:25:00,79.98,leq,leq,33
2025-07-01 07:30:00,47.68,leq,leq,33
2025-07-01 07:35:00,74.68,leq,leq,33
2025-07-01 07:40:00,72.86,leq,leq,33
2025-07-01 07:45:00,64.94,leq,leq,33
2025-07-01 07:50:00,64.39,leq,leq,33
2025-07-01 07:55:00,76.85,leq,leq,33
2025-07-01 08:00:00,55.6,leq,leq,33
2025-07-01 08:05:00,74.33,leq,leq,33
2025-07-01 08:10:00,61.17,leq,leq,33
2025-07-01 08:15:00,65.33,leq,leq,33
2025-07-01 00:00:00,72.72,leq,leq,34
2025-07-01 00:05:00,53.05,leq,leq,34
2025-07-01 00:10:00,50.65,leq,leq,34
2025-07-01 00:15:00,69.7,leq,leq,34
2025-07-01 00:20:00,73.1,leq,leq,34
2025-07-01 00:25:00,65.09,leq,leq,34
2025-07-01 00:30:00,53.7,leq,leq,34
2025-07-01 00:35:00,61.59,leq,leq,34
2025-07-01 00:40:00,77.73,leq,leq,34
2025-07-01 00:45:00,69.3,leq,leq,34
2025-07-01 00:50:00,74.35,leq,leq,34
2025-07-01 00:55:00,62.54,leq,leq,34
2025-07-01 01:00:00,67.8,leq,leq,34
2025-07-01 01:05:00,57.21,leq,leq,34
2025-07-01 01:10:00,62.66,leq,leq,34
2025-07-01 01:15:00,53.39,leq,leq,34
2025-07-01 01:20:00,59.04,leq,leq,34
2025-07-01 01:25:00,69.91,leq,leq,34
2025-07-01 01:30:00,68.89,leq,leq,34
2025-07-01 01:35:00,64.24,leq,leq,34
2025-07-01 01:40:00,59.32,leq,leq,34
2025-07-01 01:45:00,71.63,leq,leq,34
2025-07-01 01:50:00,66.0,leq,leq,34
2025-07-01 01:55:00,58.54,leq,leq,34
2025-07-01 02:00:00,67.85,leq,leq,34
2025-07-01 02:05:00,56.24,leq,leq,34
2025-07-01 02:10:00,73.19,leq,leq,34
2025-07-01 02:15:00,66.67,leq,leq,34
2025-07-01 02:20:00,71.87,leq,leq,34
2025-07-01 02:25:00,75.06,leq,leq,34
2025-07-01 02:30:00,47.66,leq,leq,34
2025-07-01 02:35:00,79.35,leq,leq,34
2025-07-01 02:40:00,79.54,leq,leq,34
2025-07-01 02:45:00,60.79,leq,leq,34
2025-07-01 02:50:00,61.38,leq,leq,34
2025-07-01 02:55:00,55.07,leq,leq,34
2025-07-01 03:00:00,71.57,leq,leq,34
2025-07-01 03:05:00,57.05,leq,leq,34
2025-07-01 03:10:00,70.82,leq,leq,34
2025-07-01 03:15:00,68.84,leq,leq,34
2025-07-01 03:20:00,50.71,leq,leq,34
2025-07-01 03:25:00,76.7,leq,leq,34
2025-07-01 03:30:00,49.7,leq,leq,34
2025-07-01 03:35:00,68.76,leq,leq,34
2025-07-01 03:40:00,55.29,leq,leq,34
2025-07-01 03:45:00,61.66,leq,leq,34
2025-07-01 03:50:00,58.23,leq,leq,34
2025-07-01 03:55:00,51.96,leq,leq,34
2025-07-01 04:00:00,59.9,leq,leq,34
2025-07-01 04:05:00,71.51,leq,leq,34
2025-07-01 04:10:00,55.05,leq,leq,34
2025-07-01 04:15:00,61.49,leq,leq,34
2025-07-01 04:20:00,57.66,leq,leq,34
